relative_path,page,chars,words,images,drawings,flags,excerpt
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,9,1293,112,1,1,appendix,一本普通高校生均实际学费最高的广东(8730.66 元)是最低的福建(3467.76 元) 高出2.52 倍，各地区一本普通高校生均实际学费的标准差系数为0.2024；二本 普通高校生均实际学费最高的浙江(7649.53 元)是最低的内蒙古(3431.821602 元)高出2.23 倍，各地区二本普通高校生均实际学费的标准差系数为0.239。 5.1.2 普
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,10,919,124,2,0,,采用SAS 编程得到： 图5 sas 程序运行结果截图 根据以上的结果。F 值小于0.0001，模型是有效的，可以写出模型的估计式 如下： 1 7454.06540 0.22461 1 73.65132 1 77.49088 1 T E B = + × − × − N × 由上式可知：在其它自变量不变的情况下。一本普通高等学校生均事业性经 费支出每增加100
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,11,1316,165,1,0,,利用SAS 编程得到数据并写出模型的估计式如下： 2 5491.65464 0.16069 2 31.73283 2 6.32925 2 13.50043 2 T E B N = + × − × − × − I × 1 由上式可知：在其它自变量不变的情况下。二本普通高等学校生均事业性经 费支出每增加1000 元，生均实际学费平均提高160.69 元；预算内事
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,12,759,113,1,12,,近期满意度S 综合满意度E 远期满意度L 学生近期满意度 学校近期满意度 社会收益率 个人收益率 政府近期满意度 图6 学费评价系统满意度关系图 5.2.1 近期满意度指标 对于近期满意度指标，我们从学生、学校和政府三者的近期满意度来设计。 定义近期满意度 与学生近期满意度 、学校近期满意度 、政府近期满意度 的关系： S 1 D 2 D 3 D 3 1 i
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,13,730,126,2,3,,建立高校教学质量模型 分析高校的教育质量，教育部关于高等学校的教学条件判别指标在于：包括 具有高级职务教师占专任教师的比例、生均占地面积、生均宿舍面积、百名学生 配教学用计算机台数、百名学生配多媒体教室和语音实验室座位数、新增教学科 研仪器设备所占比例、生均年进书量。但是经过各类学校数据的分析，发现以上 各条件在一个学校的教育质量提高过程中，所表现的特征是一
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,14,1210,172,1,4,,"的求解，我们假设美国的高等教育的教学质量Q 值为0.9，则通过网上查找数据 得知美国的高等教育每年校均教育经费为213000 万元，则可求得 。 5 2.127 10 r − = × 再看式(2.3)会发现 与 Q f 的量纲不一致，所以要采用极值差方法将f 化成取 值范围为[0 的量 ,1] f ′ ，则式子(2.3)变成： 2 Q p f = ′ (2."
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,15,537,70,2,6,,立模型让三者中不出现任何一方是不满意的呢?也就是说虽然难以让三者都非常 满意，但却可以让三者都不会出现不满意的情况。于是我们考虑通过动态加权的 方法，将指标间的“质差”表现出来，令当其中一方出现不满意的时候整个满意 度得分会被较大的拉低，来使得该制定的学费标准不会被采纳。 根据以上分析，我们先对三者的满意度进行模糊分类： 表2 三个近期满意度指标的分类规则表
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,16,1380,309,1,6,,"3 3 1/ 1 1 ( ) k k i i i i i i S D D D ω + = = = = ∑ ∑ 1,2 k = (2.11) 5.2.2 远期满意度指标 对于远期满意度指标，我们从个人和社会两个角度考虑。对于个人来说，交 学费上学的长远目的是希望将来能够有较高的个人收益率，而对于社会来说，投 资教育长远来说也是希望能够得到较高的社会收益率。于是"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,17,1184,175,1,9,,"其中， 4, 3, ' 4 1 1 1 1 (1 ) (1 ) n m n t t t t t t Y Y Y r r + = = − = + + ∑ ∑ ， '' V c = ，所以 (2.15)式可转化成 ' '' '' 4 1 '' 235547.36 '' Y c c R c c − − = = (2.16) ⑵建立社会收益率模型 教育（或高等教育）"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,18,1209,294,1,10,,所以，大学教育程度劳动者比高中教育程度劳动者年人均多创造GDP： ' 4 (2.7972 1.9029) ( ) 0.8943 ( ) Y Y Y Y y L KL L KL = − × − = × − (2.18) ④测算各级教育程度劳动人均终生多创造GDP 我们以各级教育劳动者由于受教育而多创造的劳动生产率表示教育收益，这 其中涉及到教育所提高的劳动生产
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,19,1177,175,1,6,,⑤模型参数估计 国家（社会）支付的生均高等教育经费测算 根据《中国统计年鉴》计算得到，2002、2003、2004 和2006 年期间，扣除 学杂费后大学生均教育经费支出分别为15119.56 元、14962.77 元、14928.92 元 和15332.8 元。 从而得到2002~2006 年期间生均教育经费支出合计为： ' 4 3 2 15119.56 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,20,535,40,23,27,appendix,图9 学费评价系统 5.2.4 用模型II 对模型I 进行评价 通过用java 编程（程序见附录2），用评价模型对由模型I 得到近几年的一 本学校理工类专业，文科类专业，艺术类专业的学费进行评价有： 表3 学费评价得分表 理工类专业 文科类专业 艺术类专业 综合满意度（年平均值） 0.58 0.52 0.64 由上表可以知道，模型I 的学费标准普遍满意度不高
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,21,1213,112,1,4,,量和价格，即所谓的“性价比”，于是我们认为“性价比”这一指标能够衡量学 生近期的利益大小，由前面的5.2.1 中⑴的研究有“性价比”的量化式为： 2 Q p f = ′ (3.1) ⑵目标二：学校近期利益最大 学校在考虑学费的制定这个问题的时候，因为我国高校招生人数基本上是政 策决定而不是依据市场经济规律调节，所以作为校方从近期利益考虑总会希望学 费定得越高
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,22,1044,213,1,2,,"（包括学费收入部分和非学费收入部分）。 政府财政拨款可以认为是5.2.1 的⑶中定义的A A N = ⋅ 总 ，定义学校自筹费用 为 1 Z ,社会捐赠费用为 2 Z ，事业收入的非学费收入部分为 3 Z ,学费收入为 f f N = ⋅ 总 ，则有如下约束： 1 2 3 A N Z Z Z f N F ⋅ + + + + ⋅ ≥ 说明： 为高校一年的教育经"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,23,872,140,1,1,,"时的最大迭代次数ML 和停止条件 。 Stop 模拟退火算法可以分解为解空间、目标函数和初始解三部分。 (1)初始化：初始温度 (充分大)，初始解状态 (是算法迭代的起点)， 每个Te 值的最大迭代次数 0T 'S m ML ； (2)对 做第(3)至第6 步： 1,..., k = L (3)产生新解 ； '' S (4)计算增量 ，其中 为评价函数； '"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,24,59,6,54,60,,图10 模拟退火算法流程图 22 数学中国 www.madio.net 微信公众号：科研交流
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,25,564,61,1,42,,我们用与模型I 相同的一本学校理工类专业的相关数据（由于其他数据较难 找，这里只用这一种情况进行对比），用java 编程求解最优学费（具体程序见附 录3），有： 表4 学费寻优模型求解结果列表（单位：元） 学生最满意学费值 4512.9 学校最满意学费值 5684.8 政府最满意学费值 5723.5 近期最满意学费值 5529.4 远期最满意学费值 4915
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,26,1165,168,1,1,,为了让有关部门能够更方便的对最优学费进行控制，我们利用前面多目标规 划的灵敏度分析的结果来建立最优学费的控制模型。 ⑴控制目标 我们这里把最优学费的值f 作为控制模型的控制目标。 ⑵控制变量 由于影响最优学费的因素有很多，我们这里选择了几个主要的因素而且是可 控制的因素作为有关部门的控制手段。 我们选择了控制高校事业收入的非学费收入，控制教育经费，控制国家拨
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,27,794,73,31,11,,"行的，所以我们的控制模型设计成每次控制的时候只能改变某个因素，而不能同 时改变多个因素，所以就有了 4 1 1 i i l = ≤ ∑ 约束。 ⑷控制模型的参数估计 我们通过模型III 的灵敏度分析对模型中 1 ρ 、 2 ρ 、 3 ρ 、 4 ρ 进行估计，估计结果： 1 2 3 8.33, 10.73, 53.62, 26.48 ρ ρ ρ ρ = −"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,28,1138,76,1,0,,本文中建立了高校教学质量模型、个人收益率模型和社会收益率模型。根据模型 求解可以知道现有的收费标准并不十分合理。 ⑶模型三 在模型二分析的基础上，本文中建立起多目标规划模型，该模型总和考虑了 多方的利益。求解的过程中，为了求解方便对多目标进行归一化的处理，并利用 模拟退火算法求解模型的最优解。 ⑷模型四 为了进一步完善问题的解决，本文提出了控制模型，即是给决
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,29,1098,43,1,0,,7． 模型的评价、改进与推广 7.1 模型的评价 ⑴模型的优点 ①模型建立的合理性，模型的建立是在对收集的数据进行充分的挖掘的基础 之上的，通过数据之间的关系提炼出各个变量之间的关系，建立起模型； ②对一些未量化的指标建立模型，进行合理的量化，例如对教学质量的量化 建立高校教学质量模型、对个人收益率建立个人收益率模型和对社会收益率建立 起社会收益模型； ③采
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,30,1295,52,1,0,,生均图书册书这类重要的指标，在一本和二本之间，在好的学校和不好的学校之 间，区别非常明显，人员使用效率的差异从1：120 的优秀水平到1.：60 的人员 空闲状态都有。提高教育系统的资金利用率、增大投入-产出比，已经成为学费 居高不下的另一条解决出路！如果能从这方面考虑建模，寻找资金利用率的最优 化，或许能更完美的解决现在的学费问题；； 7.3 模型的推广 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,31,860,57,1,0,references,及学校方方面面雇用临时工人数的增多，这样，发展的结果，人头费比重日益增 高，还有就是各种专用经费的无限量使用。比如，这几年，学校医疗费的严重超 支，有的高校通常情况下是一年十几万、几十万元，有的累计超支竟达到了几百 万元，碰到一个突发的危重病人，一人年就需要上万元、几万、十几万元，以致 学校能用于发展教育的有限补充经费，严重地被挤占，使本来就紧张的高教经费 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,32,1421,201,1,333,appendix,附录 1．模型分析及求解中用到的部分数据： 表1 一本普通高等学校 二本普通高等学校 地区 生均实际学费(元) 地区 生均实际学费 北 京 5846.705661 北 京 5272.585592 天 津 3869.184692 天 津 4826.41108 河 北 5663.819234 河 北 5734.218747 辽 宁 5419.302827 山 西
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准的探讨》.pdf,33,2171,253,1,13,,天 津 3869.184692 18170.61 46.8390009 52.00136 河 北 5663.819234 10605.29 44.71100343 10.33385 辽 宁 5419.302827 19242.81 43.63809624 46.00014 吉 林 3692.777916 19405.21 59.19695352 45.109
